id,ticker,asset_type,signal,confidence,entry_date,entry_price,exit_date,exit_price,pnl_pct,correct,evaluated,is_demo
cd9c4f68,BNB,crypto,HOLD,9,2026-04-08T00:18:20.492841+00:00,620.8574,2026-04-11,607.05,0.9798,False,True,False
9a3896b8,XRP,crypto,BUY,9,2026-04-08T00:20:56.154762+00:00,1.3815,2026-04-11,1.3546,0.8788,True,True,False
a8bb6154,XRP,crypto,HOLD,9,2026-04-08T00:21:32.429071+00:00,1.3815,2026-04-11,1.3546,0.8788,False,True,False
544158e1,SUI,crypto,BUY,9,2026-04-08T00:25:07.012278+00:00,,2026-04-11,0.9415,3.0539,True,True,False
5a3a454a,SUI,crypto,BUY,9,2026-04-08T00:25:33.887334+00:00,,2026-04-11,0.9415,3.0539,True,True,False
9c14af9e,SUI,crypto,BUY,9,2026-04-08T00:26:39.126615+00:00,,2026-04-11,0.9415,3.0539,True,True,False
ed3ef78f,SUI,crypto,BUY,9,2026-04-08T00:27:03.263231+00:00,,2026-04-11,0.9415,3.0539,True,True,False
651453bb,AAPL,stock,HOLD,8,2026-04-08T00:04:15.460558+00:00,253.5,2026-04-11,258.961426,0.1159,False,True,False
83c342a6,AAPL,stock,HOLD,8,2026-04-08T00:04:56.433979+00:00,253.5,2026-04-11,258.961426,0.1159,False,True,False
cc358864,NVDA,stock,BUY,8,2026-04-08T00:05:41.055818+00:00,178.1,2026-04-11,189.089615,3.9708,True,True,False
2522b54e,MSFT,stock,BUY,8,2026-04-08T00:08:59.236552+00:00,372.29,2026-04-11,383.539307,2.6821,True,True,False
93edd527,AMD,stock,HOLD,8,2026-04-08T00:10:14.412756+00:00,221.53,2026-04-11,246.830002,6.4748,False,True,False
db886123,AMD,stock,HOLD,8,2026-04-08T00:10:52.707419+00:00,221.53,2026-04-11,246.830002,6.4748,False,True,False
d31a9624,AMD,stock,HOLD,8,2026-04-08T00:11:18.581318+00:00,221.53,2026-04-11,246.830002,6.4748,False,True,False
71c396c2,BTC,crypto,HOLD,8,2026-04-08T00:12:08.431303+00:00,71926.7578,2026-04-11,73043.16,2.7765,False,True,False
074ea3c7,BTC,crypto,HOLD,8,2026-04-08T00:12:57.484030+00:00,71926.7578,2026-04-11,73043.16,2.7765,False,True,False
68b56a20,ETH,crypto,HOLD,8,2026-04-08T00:15:18.213568+00:00,2242.2766,2026-04-11,2284.99,4.3374,False,True,False
9abce32c,ETH,crypto,HOLD,8,2026-04-08T00:15:45.844344+00:00,2242.2766,2026-04-11,2284.99,4.3374,False,True,False
bd2a7363,SOL,crypto,HOLD,8,2026-04-08T00:16:51.733810+00:00,85.6492,2026-04-11,84.93,2.8582,False,True,False
f784a6b4,SOL,crypto,HOLD,8,2026-04-08T00:17:47.557148+00:00,85.6492,2026-04-11,84.93,2.8582,False,True,False
49f27a33,BNB,crypto,HOLD,8,2026-04-08T00:19:19.856917+00:00,620.8574,2026-04-11,607.05,0.9798,False,True,False
1de14d76,XRP,crypto,BUY,8,2026-04-08T00:20:26.141690+00:00,1.3815,2026-04-11,1.3546,0.8788,True,True,False
7a6de5af,XRP,crypto,HOLD,8,2026-04-08T00:21:58.841288+00:00,1.3815,2026-04-11,1.3546,0.8788,False,True,False
68b17ea8,ZEC,crypto,BUY,8,2026-04-08T00:22:47.205348+00:00,320.0063,2026-04-11,370.7,14.5975,True,True,False
b6d84a4a,ZEC,crypto,BUY,8,2026-04-08T00:23:46.671516+00:00,320.0063,2026-04-11,370.7,14.5975,True,True,False
b2f4a7a3,ZEC,crypto,BUY,8,2026-04-08T00:24:16.788047+00:00,320.0063,2026-04-11,370.7,14.5975,True,True,False
e7a2b1c6,ZEC,crypto,BUY,8,2026-04-08T00:24:41.468598+00:00,320.0063,2026-04-11,370.7,14.5975,True,True,False
9ea16078,XMR,crypto,SELL,8,2026-04-08T00:27:34.625309+00:00,344.4955,2026-04-11,343.907706,0.3313,True,True,False
2dde4d51,XMR,crypto,BUY,8,2026-04-08T00:28:05.854151+00:00,344.4955,2026-04-11,343.907706,-0.3313,False,True,False
6152e998,MON,crypto,BUY,8,2026-04-08T00:30:04.464320+00:00,0.0304,2026-04-11,0.035251,14.671,True,True,False
6edc353c,MON,crypto,BUY,8,2026-04-08T00:30:28.889296+00:00,0.0304,2026-04-11,0.035251,14.671,True,True,False
52a7dbdb,AAPL,stock,HOLD,7,2026-04-08T00:03:44.451414+00:00,253.5,2026-04-11,258.961426,0.1159,False,True,False
51cfa9fb,TSLA,stock,BUY,7,2026-04-08T00:06:38.954515+00:00,346.65,2026-04-11,352.420013,2.6715,True,True,False
88bd2baf,MSFT,stock,HOLD,7,2026-04-08T00:08:11.719760+00:00,372.29,2026-04-11,383.539307,2.6821,False,True,False
fb08be8c,ETH,crypto,BUY,7,2026-04-08T00:14:48.697270+00:00,2242.2766,2026-04-11,2284.99,4.3374,True,True,False
d6df00ba,MON,crypto,BUY,7,2026-04-08T00:29:27.360470+00:00,0.0304,2026-04-11,0.035251,14.671,True,True,False
38159d33,TSLA,stock,BUY,6,2026-04-08T00:07:09.439443+00:00,346.65,2026-04-11,352.420013,2.6715,True,True,False
597a6b1e,AMD,stock,HOLD,6,2026-04-08T00:09:40.711293+00:00,221.53,2026-04-11,246.830002,6.4748,False,True,False
bb749b33,BTC,crypto,BUY,6,2026-04-08T00:11:57.061509+00:00,71926.7578,2026-04-11,73043.16,2.7765,True,True,False
ccfeb0a4,BTC,crypto,BUY,6,2026-04-08T00:12:48.816236+00:00,71926.7578,2026-04-11,73043.16,2.7765,True,True,False
7659de63,BNB,crypto,HOLD,6,2026-04-08T00:18:58.382512+00:00,620.8574,2026-04-11,607.05,0.9798,False,True,False
57be339c,MON,crypto,BUY,6,2026-04-08T00:29:16.939809+00:00,0.0304,2026-04-11,0.035251,14.671,True,True,False
7651bcc4,AAPL,stock,BUY,8,2026-04-08T07:48:43.283775+00:00,253.5,2026-04-11,258.961426,0.1159,True,True,False
2461d86f,NVDA,stock,BUY,8,2026-04-08T07:49:03.563801+00:00,178.1,2026-04-11,189.089615,3.9708,True,True,False
be84fc97,TSLA,stock,SELL,8,2026-04-08T07:49:09.191260+00:00,346.65,2026-04-11,352.420013,-2.6715,False,True,False
96e60b10,TSLA,stock,BUY,8,2026-04-08T07:49:17.733644+00:00,346.65,2026-04-11,352.420013,2.6715,True,True,False
100c29e4,TSLA,stock,BUY,8,2026-04-08T07:49:31.208277+00:00,346.65,2026-04-11,352.420013,2.6715,True,True,False
a30c66fe,MSFT,stock,BUY,8,2026-04-08T07:49:47.715571+00:00,372.29,2026-04-11,383.539307,2.6821,True,True,False
2ddc151c,MSFT,stock,BUY,8,2026-04-08T07:49:59.370213+00:00,372.29,2026-04-11,383.539307,2.6821,True,True,False
295f9c5a,AMD,stock,BUY,8,2026-04-08T07:50:20.050077+00:00,221.53,2026-04-11,246.830002,6.4748,True,True,False
79fd23fb,ETH,crypto,BUY,8,2026-04-08T07:51:05.951593+00:00,2250.3674,2026-04-11,2284.99,4.3374,True,True,False
3715c8f0,SOL,crypto,BUY,8,2026-04-08T07:51:37.934397+00:00,84.3454,2026-04-11,84.93,2.8582,True,True,False
0db36eb8,BNB,crypto,BUY,8,2026-04-08T07:52:01.832670+00:00,612.6602,2026-04-11,607.05,0.9798,True,True,False
6e835173,BNB,crypto,BUY,8,2026-04-08T07:52:13.911313+00:00,612.6602,2026-04-11,607.05,0.9798,True,True,False
925c1cc1,XRP,crypto,BUY,8,2026-04-08T07:52:37.999694+00:00,1.3789,2026-04-11,1.3546,0.8788,True,True,False
952ab97f,XRP,crypto,BUY,8,2026-04-08T07:53:02.959674+00:00,1.3789,2026-04-11,1.3546,0.8788,True,True,False
0d7100a5,ZEC,crypto,BUY,8,2026-04-08T07:53:27.618882+00:00,324.9075,2026-04-11,370.7,14.5975,True,True,False
c15248c2,SUI,crypto,BUY,8,2026-04-08T07:53:50.435794+00:00,,2026-04-11,0.9415,3.0539,True,True,False
1ab78496,SUI,crypto,BUY,8,2026-04-08T07:54:01.821972+00:00,,2026-04-11,0.9415,3.0539,True,True,False
0925639a,XMR,crypto,BUY,8,2026-04-08T07:54:36.597154+00:00,338.4871,2026-04-11,343.907706,-0.3313,False,True,False
61dc2166,XMR,crypto,BUY,8,2026-04-08T07:54:51.289917+00:00,338.4871,2026-04-11,343.907706,-0.3313,False,True,False
42b10699,MON,crypto,BUY,8,2026-04-08T07:55:06.441351+00:00,0.0308,2026-04-11,0.035251,14.671,True,True,False
c6394101,BTC,crypto,HOLD,7,2026-04-08T07:50:53.503821+00:00,71640.8516,2026-04-11,73043.16,2.7765,False,True,False
2a59cbb4,BTC,crypto,HOLD,6,2026-04-08T07:50:30.576515+00:00,71640.8516,2026-04-11,73043.16,2.7765,False,True,False
b06c9922,XMR,crypto,HOLD,6,2026-04-08T07:54:21.810243+00:00,338.4871,2026-04-11,343.907706,-0.3313,False,True,False
7f2bbfdc,MON,crypto,BUY,6,2026-04-08T07:55:02.351167+00:00,0.0308,2026-04-11,0.035251,14.671,True,True,False
d6f6605e,AAPL,stock,BUY,8,2026-04-08T07:55:18.644312+00:00,253.5,2026-04-11,258.961426,0.1159,True,True,False
fb168ae6,AAPL,stock,BUY,8,2026-04-09T00:00:52.353283+00:00,258.9,2026-04-12,258.961426,-0.4952,False,True,False
9d04487b,TSLA,stock,HOLD,8,2026-04-09T00:01:08.619900+00:00,343.25,2026-04-12,352.420013,1.9675,False,True,False
e4ed8fa3,MSFT,stock,BUY,8,2026-04-09T00:01:24.581821+00:00,374.33,2026-04-12,383.539307,3.0289,True,True,False
02ce32bc,AMD,stock,BUY,8,2026-04-09T00:01:36.898339+00:00,231.82,2026-04-12,246.830002,4.3061,True,True,False
e55b84c4,BTC,crypto,BUY,8,2026-04-09T00:01:51.353512+00:00,71060.03,2026-04-12,70740.98,-1.4584,False,True,False
2dd37f09,ETH,crypto,BUY,8,2026-04-09T00:02:25.206314+00:00,2189.27,2026-04-12,2191.65,0.0662,True,True,False
3299a78c,ETH,crypto,BUY,8,2026-04-09T00:02:36.353398+00:00,2189.27,2026-04-12,2191.65,0.0662,True,True,False
af2fa7da,SOL,crypto,BUY,8,2026-04-09T00:03:00.822198+00:00,82.52,2026-04-12,81.53,-2.1601,False,True,False
4f7c6c92,SOL,crypto,BUY,8,2026-04-09T00:03:12.034440+00:00,82.52,2026-04-12,81.53,-2.1601,False,True,False
71288988,BNB,crypto,BUY,8,2026-04-09T00:03:24.083063+00:00,601.1,2026-04-12,592.19,-1.7976,False,True,False
84a719d8,BNB,crypto,BUY,8,2026-04-09T00:03:38.957948+00:00,601.1,2026-04-12,592.19,-1.7976,False,True,False
5dfe54bb,ZEC,crypto,HOLD,8,2026-04-09T00:04:46.192832+00:00,323.68,2026-04-12,362.27,-1.2027,False,True,False
e334fc3e,NVDA,stock,BUY,8,2026-04-10T00:00:57.255896+00:00,183.91,2026-04-13,189.089615,0.3605,True,True,False
c35bdebd,NVDA,stock,BUY,8,2026-04-10T00:01:02.028569+00:00,183.91,2026-04-13,189.089615,0.3605,True,True,False
34c8e378,NVDA,stock,BUY,8,2026-04-10T00:01:08.989689+00:00,183.91,2026-04-13,189.089615,0.3605,True,True,False
1ce8387e,AMD,stock,BUY,8,2026-04-10T00:01:59.454961+00:00,236.64,2026-04-13,246.830002,0.7305,True,True,False
e57ab709,BTC,crypto,HOLD,8,2026-04-10T00:02:19.542644+00:00,71753.07,2026-04-13,74417.99,1.9946,False,True,False
b39d63f5,BTC,crypto,HOLD,8,2026-04-10T00:02:31.426862+00:00,71753.07,2026-04-13,74417.99,1.9946,False,True,False
0bba0d4c,BNB,crypto,BUY,8,2026-04-10T00:03:35.585165+00:00,602.94,2026-04-13,614.71,1.5144,True,True,False
7b1d357a,BNB,crypto,BUY,8,2026-04-10T00:03:51.764098+00:00,602.94,2026-04-13,614.71,1.5144,True,True,False
7594bd16,XRP,crypto,BUY,8,2026-04-10T00:04:02.974255+00:00,1.3437,2026-04-13,1.3756,1.4529,True,True,False
05958805,XRP,crypto,BUY,8,2026-04-10T00:04:13.763939+00:00,1.3437,2026-04-13,1.3756,1.4529,True,True,False
333f494b,ZEC,crypto,BUY,8,2026-04-10T00:04:37.509947+00:00,367.37,2026-04-13,368.08,-1.9656,False,True,False
59d9de94,ZEC,crypto,BUY,8,2026-04-10T00:04:48.639290+00:00,367.37,2026-04-13,368.08,-1.9656,False,True,False
da230da9,ZEC,crypto,BUY,8,2026-04-10T00:04:59.695192+00:00,367.37,2026-04-13,368.08,-1.9656,False,True,False
28b1cad5,SUI,crypto,BUY,8,2026-04-10T00:05:22.834781+00:00,0.9301,2026-04-13,0.9597,1.6739,True,True,False
d97cfa49,SUI,crypto,BUY,8,2026-04-10T00:05:33.986605+00:00,0.9301,2026-04-13,0.9597,1.6739,True,True,False
0f2d7277,XMR,crypto,BUY,8,2026-04-10T00:05:44.787293+00:00,,2026-04-13,335.301425,-3.4772,False,True,False
a8f0caf1,XMR,crypto,BUY,8,2026-04-10T00:05:55.899964+00:00,,2026-04-13,335.301425,-3.4772,False,True,False
54c2f007,MON,crypto,BUY,8,2026-04-10T00:06:10.544303+00:00,,2026-04-13,0.032684,-1.1732,False,True,False
b1d972e5,MON,crypto,BUY,8,2026-04-10T00:06:21.893568+00:00,,2026-04-13,0.032684,-1.1732,False,True,False
293bd1ee,AAPL,stock,HOLD,7,2026-04-10T00:00:48.615384+00:00,260.49,2026-04-13,258.961426,-0.4914,False,True,False
dc0f0c12,TSLA,stock,SELL,7,2026-04-10T00:01:32.657123+00:00,345.62,2026-04-13,352.420013,-0.9944,False,True,False
c3223332,XRP,crypto,HOLD,7,2026-04-10T00:04:24.467587+00:00,1.3437,2026-04-13,1.3756,1.4529,False,True,False
f0652905,MON,crypto,SELL,7,2026-04-10T00:06:32.918758+00:00,,2026-04-13,0.032684,1.1732,True,True,False
72bd3f2f,TSLA,stock,SELL,6,2026-04-10T00:01:22.186827+00:00,345.62,2026-04-13,352.420013,-0.9944,False,True,False
06cdda7e,SOL,crypto,HOLD,6,2026-04-10T00:03:09.533495+00:00,83.3,2026-04-13,86.51,1.9804,False,True,False
cd9eac0a,ZEC,crypto,HOLD,9,2026-04-11T00:04:21.601948+00:00,375.26,2026-04-14,354.17,-4.4591,False,True,False
342a715e,NVDA,stock,BUY,8,2026-04-11T00:00:54.162842+00:00,188.63,2026-04-14,196.281235,3.8033,True,True,False
1ac56a2f,NVDA,stock,BUY,8,2026-04-11T00:01:03.057626+00:00,188.63,2026-04-14,196.281235,3.8033,True,True,False
23ebffcf,TSLA,stock,SELL,8,2026-04-11T00:01:11.612536+00:00,348.95,2026-04-14,364.200012,-3.3426,False,True,False
db523998,MSFT,stock,BUY,8,2026-04-11T00:01:20.199163+00:00,370.87,2026-04-14,392.260406,2.2738,True,True,False
c85329fd,MSFT,stock,BUY,8,2026-04-11T00:01:28.911077+00:00,370.87,2026-04-14,392.260406,2.2738,True,True,False
a48510fc,AMD,stock,BUY,8,2026-04-11T00:01:40.404220+00:00,245.04,2026-04-14,255.070007,3.3383,True,True,False
4621d9fa,AMD,stock,BUY,8,2026-04-11T00:01:56.327782+00:00,245.04,2026-04-14,255.070007,3.3383,True,True,False
2bfc6be0,ETH,crypto,BUY,8,2026-04-11T00:02:24.955230+00:00,2244.74,2026-04-14,2322.44,1.639,True,True,False
e2fc3fdc,SOL,crypto,BUY,8,2026-04-11T00:02:40.465872+00:00,84.82,2026-04-14,83.72,-1.4247,False,True,False
4fc5b739,SOL,crypto,BUY,8,2026-04-11T00:02:58.950877+00:00,84.82,2026-04-14,83.72,-1.4247,False,True,False
260dd518,BNB,crypto,BUY,8,2026-04-11T00:03:20.215004+00:00,605.76,2026-04-14,613.75,1.1037,True,True,False
99719a9d,BNB,crypto,BUY,8,2026-04-11T00:03:32.358332+00:00,605.76,2026-04-14,613.75,1.1037,True,True,False
23f9bcdd,XRP,crypto,HOLD,8,2026-04-11T00:04:14.797365+00:00,1.356,2026-04-14,1.3617,0.5241,False,True,False
a74cb6b0,ZEC,crypto,HOLD,8,2026-04-11T00:04:38.902609+00:00,375.26,2026-04-14,354.17,-4.4591,False,True,False
c88dbd37,ZEC,crypto,HOLD,8,2026-04-11T00:04:46.737719+00:00,375.26,2026-04-14,354.17,-4.4591,False,True,False
10afb1bf,SUI,crypto,BUY,8,2026-04-11T00:04:58.462436+00:00,0.944,2026-04-14,0.9326,-0.9453,False,True,False
6cf5f841,SUI,crypto,BUY,8,2026-04-11T00:05:15.851114+00:00,0.944,2026-04-14,0.9326,-0.9453,False,True,False
dc16e1df,SUI,crypto,BUY,8,2026-04-11T00:05:23.662563+00:00,0.944,2026-04-14,0.9326,-0.9453,False,True,False
86c140b7,XMR,crypto,BUY,8,2026-04-11T00:05:36.776922+00:00,,2026-04-14,346.698095,0.8114,True,True,False
aaba3c63,XMR,crypto,BUY,8,2026-04-11T00:05:47.828483+00:00,,2026-04-14,346.698095,0.8114,True,True,False
1b165fae,XMR,crypto,BUY,8,2026-04-11T00:06:04.412652+00:00,,2026-04-14,346.698095,0.8114,True,True,False
8eff5131,MON,crypto,BUY,8,2026-04-11T00:06:13.641715+00:00,,2026-04-14,0.036053,2.2751,True,True,False
66cd2e78,MON,crypto,BUY,8,2026-04-11T00:06:28.159115+00:00,,2026-04-14,0.036053,2.2751,True,True,False
1b52b757,MON,crypto,SELL,7,2026-04-11T00:06:36.236292+00:00,,2026-04-14,0.036053,-2.2751,False,True,False
302c74e3,XRP,crypto,BUY,6,2026-04-11T00:03:56.931442+00:00,1.356,2026-04-14,1.3617,0.5241,True,True,False
58729611,NVDA,stock,BUY,8,2026-04-12T00:00:56.318354+00:00,188.63,2026-04-15,198.638489,5.0499,True,True,False
8ecccc10,NVDA,stock,BUY,8,2026-04-12T00:01:01.133865+00:00,188.63,2026-04-15,198.638489,5.0499,True,True,False
7a3cba64,MSFT,stock,BUY,8,2026-04-12T00:01:19.968212+00:00,370.87,2026-04-15,410.331268,6.9855,True,True,False
b7f8ca48,MSFT,stock,BUY,8,2026-04-12T00:01:38.074654+00:00,370.87,2026-04-15,410.331268,6.9855,True,True,False
a64c1d7b,MSFT,stock,BUY,8,2026-04-12T00:01:44.007687+00:00,370.87,2026-04-15,410.331268,6.9855,True,True,False
68f21b80,AMD,stock,BUY,8,2026-04-12T00:02:02.102009+00:00,245.04,2026-04-15,258.119995,4.574,True,True,False
d22c920c,AMD,stock,BUY,8,2026-04-12T00:02:24.676952+00:00,245.04,2026-04-15,258.119995,4.574,True,True,False
b1224205,BTC,crypto,BUY,8,2026-04-12T00:02:45.047374+00:00,73026.94,2026-04-15,74809.99,5.752,True,True,False
baa0b582,ETH,crypto,BUY,8,2026-04-12T00:02:57.920734+00:00,2284.31,2026-04-15,2359.95,7.6791,True,True,False
d97d8213,ETH,crypto,BUY,8,2026-04-12T00:03:11.125840+00:00,2284.31,2026-04-15,2359.95,7.6791,True,True,False
ae876a9d,ETH,crypto,BUY,8,2026-04-12T00:03:28.412066+00:00,2284.31,2026-04-15,2359.95,7.6791,True,True,False
188c32bc,BNB,crypto,HOLD,8,2026-04-12T00:04:08.908575+00:00,606.93,2026-04-15,622.59,5.1335,False,True,False
ba9b3407,BNB,crypto,HOLD,8,2026-04-12T00:04:28.773736+00:00,606.93,2026-04-15,622.59,5.1335,False,True,False
356517ad,XRP,crypto,HOLD,8,2026-04-12T00:04:52.251198+00:00,1.3541,2026-04-15,1.3922,5.0955,False,True,False
6b753a9e,ZEC,crypto,BUY,8,2026-04-12T00:05:10.750345+00:00,370.65,2026-04-15,345.87,-4.527,False,True,False
8b95c93b,ZEC,crypto,BUY,8,2026-04-12T00:05:16.762439+00:00,370.65,2026-04-15,345.87,-4.527,False,True,False
07cb1904,ZEC,crypto,BUY,8,2026-04-12T00:05:34.417940+00:00,370.65,2026-04-15,345.87,-4.527,False,True,False
3b4a8f5b,SUI,crypto,BUY,8,2026-04-12T00:05:58.231371+00:00,0.9412,2026-04-15,0.9589,6.4026,True,True,False
85b22888,SUI,crypto,BUY,8,2026-04-12T00:06:06.210567+00:00,0.9412,2026-04-15,0.9589,6.4026,True,True,False
f7db04b6,XMR,crypto,BUY,8,2026-04-12T00:06:20.530368+00:00,,2026-04-15,344.380043,1.723,True,True,False
3aab9118,XMR,crypto,BUY,8,2026-04-12T00:06:31.361141+00:00,,2026-04-15,344.380043,1.723,True,True,False
ccbd8982,XMR,crypto,BUY,8,2026-04-12T00:06:44.335051+00:00,,2026-04-15,344.380043,1.723,True,True,False
0d4f1ec0,MON,crypto,BUY,8,2026-04-12T00:06:55.460444+00:00,,2026-04-15,0.034498,-3.0982,False,True,False
6aee3d99,MON,crypto,BUY,8,2026-04-12T00:07:11.228344+00:00,,2026-04-15,0.034498,-3.0982,False,True,False
afc77570,MON,crypto,BUY,8,2026-04-12T00:07:19.169607+00:00,,2026-04-15,0.034498,-3.0982,False,True,False
1ad15243,TSLA,stock,SELL,7,2026-04-12T00:01:13.140649+00:00,348.95,2026-04-15,391.950012,-11.2167,False,True,False
ab8df27c,SOL,crypto,HOLD,7,2026-04-12T00:03:44.844291+00:00,84.87,2026-04-15,84.9,4.1334,False,True,False
7cb4a194,XRP,crypto,BUY,7,2026-04-12T00:04:36.738777+00:00,1.3541,2026-04-15,1.3922,5.0955,True,True,False
b9385dfe,NVDA,stock,BUY,8,2026-04-13T00:00:55.291242+00:00,188.63,2026-04-16,198.119095,4.7752,True,True,False
4579cbac,NVDA,stock,BUY,8,2026-04-13T00:01:00.717092+00:00,188.63,2026-04-16,198.119095,4.7752,True,True,False
ff6cf0f3,TSLA,stock,HOLD,8,2026-04-13T00:01:09.439379+00:00,348.95,2026-04-16,388.899994,10.3513,False,True,False
2b307a87,MSFT,stock,HOLD,8,2026-04-13T00:01:18.502306+00:00,370.87,2026-04-16,419.351746,9.3374,False,True,False
b7bd2604,MSFT,stock,BUY,8,2026-04-13T00:01:29.458286+00:00,370.87,2026-04-16,419.351746,9.3374,True,True,False
9de5a9ef,AMD,stock,BUY,8,2026-04-13T00:01:48.001704+00:00,245.04,2026-04-16,278.26001,12.7335,True,True,False
fc243a1d,BTC,crypto,BUY,8,2026-04-13T00:02:16.189130+00:00,70684.18,2026-04-16,75154.29,0.9894,True,True,False
73a39523,BTC,crypto,HOLD,8,2026-04-13T00:02:22.410224+00:00,70684.18,2026-04-16,75154.29,0.9894,False,True,False
98580645,ETH,crypto,HOLD,8,2026-04-13T00:02:36.611505+00:00,2189.21,2026-04-16,2348.17,-0.8985,False,True,False
1f76cd34,ETH,crypto,BUY,8,2026-04-13T00:02:47.676400+00:00,2189.21,2026-04-16,2348.17,-0.8985,False,True,False
d2743db8,ETH,crypto,BUY,8,2026-04-13T00:03:02.201268+00:00,2189.21,2026-04-16,2348.17,-0.8985,False,True,False
11e6f237,SOL,crypto,HOLD,8,2026-04-13T00:03:17.439395+00:00,81.44,2026-04-16,89.05,2.9361,False,True,False
cdb54016,BNB,crypto,BUY,8,2026-04-13T00:03:42.591107+00:00,591.91,2026-04-16,635.77,3.426,True,True,False
58a595ec,BNB,crypto,BUY,8,2026-04-13T00:04:02.767699+00:00,591.91,2026-04-16,635.77,3.426,True,True,False
01f2ef76,BNB,crypto,BUY,8,2026-04-13T00:04:08.506903+00:00,591.91,2026-04-16,635.77,3.426,True,True,False
c3c280a9,ZEC,crypto,BUY,8,2026-04-13T00:05:20.659137+00:00,361.4,2026-04-16,340.17,-7.5826,False,True,False
45c0b94d,ZEC,crypto,BUY,8,2026-04-13T00:05:25.400820+00:00,361.4,2026-04-16,340.17,-7.5826,False,True,False
d97e0802,SUI,crypto,BUY,8,2026-04-13T00:05:35.469212+00:00,0.9003,2026-04-16,1.0006,4.2617,True,True,False
2141ea62,SUI,crypto,BUY,8,2026-04-13T00:05:49.665043+00:00,0.9003,2026-04-16,1.0006,4.2617,True,True,False
b9095d96,SUI,crypto,BUY,8,2026-04-13T00:06:00.579232+00:00,0.9003,2026-04-16,1.0006,4.2617,True,True,False
aeb26d15,XMR,crypto,BUY,8,2026-04-13T00:06:13.320422+00:00,,2026-04-16,345.9935,3.1888,True,True,False
74d7dc94,XMR,crypto,BUY,8,2026-04-13T00:06:25.490075+00:00,,2026-04-16,345.9935,3.1888,True,True,False
0ec75ef2,MON,crypto,BUY,8,2026-04-13T00:07:03.138358+00:00,,2026-04-16,0.035199,7.6949,True,True,False
0f8071b0,MON,crypto,BUY,8,2026-04-13T00:07:07.922514+00:00,,2026-04-16,0.035199,7.6949,True,True,False
b0f628c3,BTC,crypto,BUY,7,2026-04-13T00:01:58.381520+00:00,70684.18,2026-04-16,75154.29,0.9894,True,True,False
215a22db,XRP,crypto,HOLD,7,2026-04-13T00:04:33.558668+00:00,1.3235,2026-04-16,1.453,5.6266,False,True,False
94089fd6,XRP,crypto,HOLD,7,2026-04-13T00:04:50.279372+00:00,1.3235,2026-04-16,1.453,5.6266,False,True,False
5cf315c5,ZEC,crypto,SELL,7,2026-04-13T00:04:58.290108+00:00,361.4,2026-04-16,340.17,7.5826,True,True,False
e401581e,XMR,crypto,SELL,7,2026-04-13T00:06:37.518979+00:00,,2026-04-16,345.9935,-3.1888,False,True,False
54104bc3,MON,crypto,SELL,7,2026-04-13T00:07:16.192166+00:00,,2026-04-16,0.035199,-7.6949,False,True,False
08629fa9,AAPL,stock,BUY,8,2026-04-14T00:00:53.447216+00:00,259.2,2026-04-17,269.981262,4.4044,True,True,False
e8cb1132,NVDA,stock,BUY,8,2026-04-14T00:00:59.071026+00:00,189.31,2026-04-17,201.445206,2.6309,True,True,False
692baa3b,TSLA,stock,HOLD,8,2026-04-14T00:01:12.732466+00:00,352.42,2026-04-17,400.619995,10.0,False,True,False
5b063627,TSLA,stock,HOLD,8,2026-04-14T00:01:24.064563+00:00,352.42,2026-04-17,400.619995,10.0,False,True,False
f565ec8f,TSLA,stock,SELL,8,2026-04-14T00:01:37.091620+00:00,352.42,2026-04-17,400.619995,-10.0,False,True,False
d8bc907b,MSFT,stock,BUY,8,2026-04-14T00:01:50.283204+00:00,384.37,2026-04-17,421.876282,7.5501,True,True,False
3a1be8bb,MSFT,stock,BUY,8,2026-04-14T00:02:03.274223+00:00,384.37,2026-04-17,421.876282,7.5501,True,True,False
bf23be8c,MSFT,stock,BUY,8,2026-04-14T00:02:15.496547+00:00,384.37,2026-04-17,421.876282,7.5501,True,True,False
bac23553,AMD,stock,BUY,8,2026-04-14T00:02:36.258687+00:00,246.83,2026-04-17,278.390015,9.1426,True,True,False
7404b67e,BTC,crypto,BUY,8,2026-04-14T00:02:46.313851+00:00,74453.8,2026-04-17,77072.0,3.9665,True,True,False
26c89609,BTC,crypto,HOLD,8,2026-04-14T00:03:02.565100+00:00,74453.8,2026-04-17,77072.0,3.9665,False,True,False
a91750ce,ETH,crypto,BUY,8,2026-04-14T00:03:14.760550+00:00,2374.95,2026-04-17,2419.0,4.1577,True,True,False
f82a1732,ETH,crypto,BUY,8,2026-04-14T00:03:29.244012+00:00,2374.95,2026-04-17,2419.0,4.1577,True,True,False
aa5e5b4a,ETH,crypto,HOLD,8,2026-04-14T00:03:40.792615+00:00,2374.95,2026-04-17,2419.0,4.1577,False,True,False
420cc04e,SOL,crypto,BUY,8,2026-04-14T00:03:57.665309+00:00,86.6,2026-04-17,88.76,6.0201,True,True,False
d7b5ed17,BNB,crypto,BUY,8,2026-04-14T00:04:26.110937+00:00,615.17,2026-04-17,643.12,4.7853,True,True,False
7c4ecd8f,BNB,crypto,HOLD,8,2026-04-14T00:04:38.394147+00:00,615.17,2026-04-17,643.12,4.7853,False,True,False
485f77bc,BNB,crypto,BUY,8,2026-04-14T00:04:52.264085+00:00,615.17,2026-04-17,643.12,4.7853,True,True,False
